fips,location,year,type,age,sex,count,population,rate,unstable,ci,lci,uci
27001,Aitkin,2010-2014,Pancreas,All Ages,All,25,80137,14.3,FALSE,(9.1 - 23.1),9.1,23.1
27001,Aitkin,2005-2009,Colorectal,All Ages,Female,27,40080,37.2,FALSE,(23.4 - 58.4),23.4,58.4
27001,Aitkin,2015-2019,Liver and bile duct,All Ages,Female,3,39111,2.9 (UR),TRUE,(0.6 - 15.8),0.6,15.8
27001,Aitkin,2015-2019,Colorectal,All Ages,All,49,79171,30.9,FALSE,(21.6 - 43.9),21.6,43.9
27001,Aitkin,2010-2014,Non-Hodgkin lymphoma,All Ages,Female,6,39519,7.9 (UR),TRUE,(2.9 - 21.9),2.9,21.9
27001,Aitkin,2010-2014,Lung and bronchus,All Ages,Male,58,40618,75,FALSE,(55.2 - 101.5),55.2,101.5
27001,Aitkin,2010-2014,Esophagus,All Ages,All,5,80137,4.4 (UR),TRUE,(1.0 - 12.9),1,12.9
27001,Aitkin,2015-2019,Pancreas,All Ages,Male,11,40060,11.3,FALSE,(5.6 - 25.3),5.6,25.3
27001,Aitkin,2015-2019,Lung and bronchus,All Ages,Female,68,39111,80.5,FALSE,(60.9 - 107.1),60.9,107.1
27001,Aitkin,2015-2019,All cancer types combined,All Ages,Female,293,39111,388.8,FALSE,(337.3 - 447.5),337.3,447.5
27001,Aitkin,2010-2014,All cancer types combined,All Ages,Male,374,40618,481.9,FALSE,(428.7 - 541.4),428.7,541.4
27001,Aitkin,2015-2019,Leukemia,All Ages,Male,16,40060,23,FALSE,(11.2 - 43.7),11.2,43.7
27001,Aitkin,2005-2009,Lung and bronchus,All Ages,All,114,81590,73.8,FALSE,(60.5 - 90.0),60.5,90
27001,Aitkin,2010-2014,Mesothelioma,All Ages,Male,5,40618,6.0 (UR),TRUE,(1.9 - 19.0),1.9,19
27001,Aitkin,2005-2009,Pancreas,All Ages,Male,11,41510,15.7,FALSE,(7.6 - 31.3),7.6,31.3
27001,Aitkin,2010-2014,Pancreas,All Ages,Female,9,39519,10.6 (UR),TRUE,(4.8 - 24.8),4.8,24.8
27001,Aitkin,2010-2014,Leukemia,All Ages,All,27,80137,21,FALSE,(12.6 - 33.6),12.6,33.6
27001,Aitkin,2010-2014,Bladder,All Ages,Male,33,40618,38.6,FALSE,(26.4 - 57.6),26.4,57.6
27001,Aitkin,2010-2014,Liver and bile duct,All Ages,All,7,80137,4.2 (UR),TRUE,(1.7 - 11.0),1.7,11
27001,Aitkin,2005-2009,Leukemia,All Ages,All,23,81590,19.1,FALSE,(10.9 - 31.4),10.9,31.4
27001,Aitkin,2015-2019,Esophagus,All Ages,All,10,79171,5.8 (UR),TRUE,(2.6 - 13.2),2.6,13.2
27001,Aitkin,2010-2014,Brain and other nervous system,All Ages,All,8,80137,6.5 (UR),TRUE,(2.3 - 15.3),2.3,15.3
27001,Aitkin,2015-2019,Colorectal,All Ages,Female,13,39111,20.9,FALSE,(9.0 - 42.6),9,42.6
27001,Aitkin,2005-2009,Oral and pharyngeal,All Ages,Female,3,40080,4.7 (UR),TRUE,(0.9 - 18.0),0.9,18
27001,Aitkin,2005-2009,Kidney,All Ages,Male,13,41510,25.1,FALSE,(12.1 - 46.6),12.1,46.6
27001,Aitkin,2010-2014,Leukemia,All Ages,Female,14,39519,20.4,FALSE,(9.5 - 40.2),9.5,40.2
27001,Aitkin,2005-2009,Kidney,All Ages,Female,3,40080,3.4 (UR),TRUE,(0.7 - 15.3),0.7,15.3
27001,Aitkin,2015-2019,Larynx,All Ages,Male,4,40060,5.6 (UR),TRUE,(1.3 - 19.6),1.3,19.6
27001,Aitkin,2015-2019,Chronic lymphocytic leukemia,All Ages,All,11,79171,6.1,FALSE,(2.9 - 13.6),2.9,13.6
27001,Aitkin,2005-2009,Mesothelioma,All Ages,All,3,81590,2.5 (UR),TRUE,(0.5 - 9.0),0.5,9
27001,Aitkin,2015-2019,Esophagus,All Ages,Female,1,39111,1.4 (UR),TRUE,(0.0 - 14.5),0,14.5
27001,Aitkin,2005-2009,Mesothelioma,All Ages,Male,3,41510,4.9 (UR),TRUE,(0.9 - 17.6),0.9,17.6
27001,Aitkin,2015-2019,Non-Hodgkin lymphoma,All Ages,Male,12,40060,13.5,FALSE,(6.6 - 28.5),6.6,28.5
27001,Aitkin,2015-2019,Colorectal,All Ages,Male,36,40060,40.9,FALSE,(28.1 - 60.8),28.1,60.8
27001,Aitkin,2005-2009,Oral and pharyngeal,All Ages,All,23,81590,18.4,FALSE,(11.1 - 29.4),11.1,29.4
27001,Aitkin,2015-2019,Melanoma,All Ages,All,23,79171,16,FALSE,(8.9 - 27.4),8.9,27.4
27001,Aitkin,2010-2014,Pancreas,All Ages,Male,16,40618,18.1,FALSE,(10.1 - 33.7),10.1,33.7
27001,Aitkin,2005-2009,Esophagus,All Ages,Female,0,40080,null (UR),TRUE, ,null,null
27001,Aitkin,2015-2019,Acute myeloid leukemia,All Ages,Female,2,39111,2.5 (UR),TRUE,(0.3 - 15.6),0.3,15.6
27001,Aitkin,2005-2009,All cancer types combined,All Ages,All,705,81590,502.4,FALSE,(462.6 - 545.3),462.6,545.3
27001,Aitkin,2015-2019,Brain and other nervous system,All Ages,Female,3,39111,10.5 (UR),TRUE,(1.7 - 31.8),1.7,31.8
27001,Aitkin,2010-2014,Bladder,All Ages,All,44,80137,26.9,FALSE,(19.0 - 38.2),19,38.2
27001,Aitkin,2010-2014,Leukemia,All Ages,Male,13,40618,21,FALSE,(9.7 - 41.1),9.7,41.1
27001,Aitkin,2005-2009,Esophagus,All Ages,Male,10,41510,15.8 (UR),TRUE,(7.1 - 32.1),7.1,32.1
27001,Aitkin,2005-2009,Larynx,All Ages,Female,1,40080,1.1 (UR),TRUE,(0.0 - 12.6),0,12.6
27001,Aitkin,2015-2019,Thyroid,All Ages,All,7,79171,5.7 (UR),TRUE,(1.9 - 14.4),1.9,14.4
27001,Aitkin,2005-2009,Chronic lymphocytic leukemia,All Ages,Male,4,41510,4.3 (UR),TRUE,(1.1 - 15.7),1.1,15.7
27001,Aitkin,2010-2014,Melanoma,All Ages,Male,14,40618,26.3,FALSE,(13.0 - 48.3),13,48.3
27001,Aitkin,2005-2009,Breast,All Ages,Female,98,40080,136.1,FALSE,(108.8 - 169.9),108.8,169.9
27001,Aitkin,2015-2019,Acute myeloid leukemia,All Ages,Male,3,40060,2.6 (UR),TRUE,(0.5 - 14.9),0.5,14.9
27001,Aitkin,2010-2014,Lung and bronchus,All Ages,Female,41,39519,47.3,FALSE,(33.7 - 67.7),33.7,67.7
27001,Aitkin,2015-2019,Chronic lymphocytic leukemia,All Ages,Female,3,39111,3.1 (UR),TRUE,(0.6 - 16.0),0.6,16
27001,Aitkin,2010-2014,Non-Hodgkin lymphoma,All Ages,All,20,80137,13.8,FALSE,(7.5 - 24.2),7.5,24.2
27001,Aitkin,2015-2019,Melanoma,All Ages,Male,13,40060,13.8,FALSE,(7.3 - 28.4),7.3,28.4
27001,Aitkin,2015-2019,Oral and pharyngeal,All Ages,Female,7,39111,7.5 (UR),TRUE,(3.0 - 21.3),3,21.3
27001,Aitkin,2005-2009,Kidney,All Ages,All,16,81590,14.4,FALSE,(7.5 - 25.4),7.5,25.4
27001,Aitkin,2015-2019,Mesothelioma,All Ages,All,2,79171,1.1 (UR),TRUE,(0.1 - 7.4),0.1,7.4
27001,Aitkin,2005-2009,Liver and bile duct,All Ages,Female,0,40080,null (UR),TRUE, ,null,null
27001,Aitkin,2010-2014,Brain and other nervous system,All Ages,Female,5,39519,8.5 (UR),TRUE,(1.8 - 25.8),1.8,25.8
27001,Aitkin,2005-2009,Chronic lymphocytic leukemia,All Ages,All,7,81590,4.3 (UR),TRUE,(1.7 - 10.8),1.7,10.8
27001,Aitkin,2015-2019,Mesothelioma,All Ages,Female,1,39111,1.2 (UR),TRUE,(0.0 - 14.1),0,14.1
27001,Aitkin,2015-2019,Non-Hodgkin lymphoma,All Ages,All,30,79171,17,FALSE,(10.9 - 26.9),10.9,26.9
27001,Aitkin,2015-2019,Chronic lymphocytic leukemia,All Ages,Male,8,40060,9.0 (UR),TRUE,(3.5 - 23.3),3.5,23.3
27001,Aitkin,2015-2019,Larynx,All Ages,All,5,79171,3.3 (UR),TRUE,(0.9 - 10.4),0.9,10.4
27001,Aitkin,2005-2009,Bladder,All Ages,Female,10,40080,12.7 (UR),TRUE,(5.9 - 27.3),5.9,27.3
27001,Aitkin,2010-2014,Thyroid,All Ages,Male,1,40618,1.0 (UR),TRUE,(0.0 - 12.8),0,12.8
27001,Aitkin,2005-2009,Larynx,All Ages,Male,5,41510,7.6 (UR),TRUE,(2.3 - 21.0),2.3,21
27001,Aitkin,2010-2014,Chronic lymphocytic leukemia,All Ages,All,12,80137,7.1,FALSE,(3.6 - 14.5),3.6,14.5
27001,Aitkin,2010-2014,All cancer types combined,All Ages,Female,290,39519,394.1,FALSE,(344.1 - 450.9),344.1,450.9
27001,Aitkin,2005-2009,Non-Hodgkin lymphoma,All Ages,All,31,81590,25.9,FALSE,(16.7 - 39.1),16.7,39.1
27001,Aitkin,2005-2009,Acute myeloid leukemia,All Ages,Female,5,40080,13.8 (UR),TRUE,(3.4 - 35.4),3.4,35.4
27001,Aitkin,2015-2019,Brain and other nervous system,All Ages,Male,9,40060,11.0 (UR),TRUE,(4.7 - 25.9),4.7,25.9
27001,Aitkin,2005-2009,Melanoma,All Ages,Female,10,40080,13.7 (UR),TRUE,(5.9 - 29.6),5.9,29.6
27001,Aitkin,2005-2009,Non-Hodgkin lymphoma,All Ages,Male,13,41510,22.8,FALSE,(11.1 - 42.7),11.1,42.7
27001,Aitkin,2015-2019,Pancreas,All Ages,Female,9,39111,9.4 (UR),TRUE,(4.2 - 23.3),4.2,23.3
27001,Aitkin,2010-2014,Liver and bile duct,All Ages,Male,3,40618,3.9 (UR),TRUE,(0.8 - 16.3),0.8,16.3
27001,Aitkin,2010-2014,Lung and bronchus,All Ages,All,99,80137,60.7,FALSE,(48.5 - 76.2),48.5,76.2
27001,Aitkin,2005-2009,Liver and bile duct,All Ages,Male,2,41510,2.9 (UR),TRUE,(0.4 - 14.4),0.4,14.4
27001,Aitkin,2015-2019,Bladder,All Ages,Male,30,40060,34,FALSE,(22.0 - 53.3),22,53.3
27001,Aitkin,2005-2009,Lung and bronchus,All Ages,Male,60,41510,76.7,FALSE,(57.9 - 101.6),57.9,101.6
27001,Aitkin,2010-2014,Non-Hodgkin lymphoma,All Ages,Male,14,40618,19.3,FALSE,(8.7 - 38.6),8.7,38.6
27001,Aitkin,2015-2019,Brain and other nervous system,All Ages,All,12,79171,10.8,FALSE,(4.6 - 21.8),4.6,21.8
27001,Aitkin,2010-2014,All cancer types combined,All Ages,All,664,80137,438.9,FALSE,(402.1 - 479.0),402.1,479
27001,Aitkin,2005-2009,All cancer types combined,All Ages,Male,408,41510,566.5,FALSE,(509.0 - 629.9),509,629.9
27001,Aitkin,2015-2019,Kidney,All Ages,Female,5,39111,5.4 (UR),TRUE,(1.7 - 18.8),1.7,18.8
27001,Aitkin,2010-2014,Larynx,All Ages,All,3,80137,1.5 (UR),TRUE,(0.3 - 7.5),0.3,7.5
27001,Aitkin,2010-2014,Melanoma,All Ages,Female,2,39519,2.5 (UR),TRUE,(0.3 - 15.1),0.3,15.1
27001,Aitkin,2005-2009,Leukemia,All Ages,Male,10,41510,11.5 (UR),TRUE,(5.4 - 24.9),5.4,24.9
27001,Aitkin,2015-2019,Oral and pharyngeal,All Ages,Male,26,40060,34.4,FALSE,(20.8 - 55.8),20.8,55.8
27001,Aitkin,2005-2009,Brain and other nervous system,All Ages,All,4,81590,2.2 (UR),TRUE,(0.6 - 8.1),0.6,8.1
27001,Aitkin,2005-2009,Acute myeloid leukemia,All Ages,All,10,81590,9.7 (UR),TRUE,(3.8 - 20.3),3.8,20.3
27001,Aitkin,2005-2009,Thyroid,All Ages,All,7,81590,11.1 (UR),TRUE,(3.9 - 23.8),3.9,23.8
27001,Aitkin,2005-2009,Acute myeloid leukemia,All Ages,Male,5,41510,6.3 (UR),TRUE,(2.0 - 18.7),2,18.7
27001,Aitkin,2010-2014,Kidney,All Ages,Male,24,40618,38.6,FALSE,(21.5 - 64.6),21.5,64.6
27001,Aitkin,2010-2014,Kidney,All Ages,Female,5,39519,7.2 (UR),TRUE,(1.9 - 22.0),1.9,22
27001,Aitkin,2010-2014,Larynx,All Ages,Male,2,40618,1.9 (UR),TRUE,(0.2 - 13.7),0.2,13.7
27001,Aitkin,2015-2019,Acute myeloid leukemia,All Ages,All,5,79171,2.6 (UR),TRUE,(0.8 - 9.1),0.8,9.1
27001,Aitkin,2005-2009,Bladder,All Ages,Male,32,41510,44.1,FALSE,(29.9 - 64.7),29.9,64.7
27001,Aitkin,2015-2019,Esophagus,All Ages,Male,9,40060,10.0 (UR),TRUE,(4.2 - 24.4),4.2,24.4
27001,Aitkin,2015-2019,Kidney,All Ages,Male,18,40060,29,FALSE,(13.9 - 53.8),13.9,53.8
27001,Aitkin,2005-2009,Brain and other nervous system,All Ages,Female,0,40080,null (UR),TRUE, ,null,null
27001,Aitkin,2010-2014,Colorectal,All Ages,Female,29,39519,43.8,FALSE,(27.0 - 68.7),27,68.7
27001,Aitkin,2005-2009,Lung and bronchus,All Ages,Female,54,40080,70.5,FALSE,(52.5 - 94.9),52.5,94.9
27001,Aitkin,2010-2014,Liver and bile duct,All Ages,Female,4,39519,4.6 (UR),TRUE,(1.2 - 17.6),1.2,17.6
27001,Aitkin,2015-2019,Larynx,All Ages,Female,1,39111,0.9 (UR),TRUE,(0.0 - 13.6),0,13.6
27001,Aitkin,2015-2019,Leukemia,All Ages,All,23,79171,17.5,FALSE,(9.6 - 29.8),9.6,29.8
27001,Aitkin,2010-2014,Kidney,All Ages,All,29,80137,23.3,FALSE,(13.9 - 37.1),13.9,37.1
27001,Aitkin,2005-2009,Mesothelioma,All Ages,Female,0,40080,null (UR),TRUE, ,null,null
27001,Aitkin,2010-2014,Oral and pharyngeal,All Ages,All,25,80137,15.3,FALSE,(9.4 - 24.8),9.4,24.8
27001,Aitkin,2010-2014,Colorectal,All Ages,All,52,80137,35.9,FALSE,(25.7 - 49.7),25.7,49.7
27001,Aitkin,2015-2019,Pancreas,All Ages,All,20,79171,10.8,FALSE,(6.6 - 18.8),6.6,18.8
27001,Aitkin,2010-2014,Larynx,All Ages,Female,1,39519,1.0 (UR),TRUE,(0.0 - 13.3),0,13.3
27001,Aitkin,2005-2009,Pancreas,All Ages,Female,3,40080,3.2 (UR),TRUE,(0.7 - 15.0),0.7,15
27001,Aitkin,2015-2019,Liver and bile duct,All Ages,All,18,79171,9.8,FALSE,(5.8 - 17.7),5.8,17.7
27001,Aitkin,2005-2009,Esophagus,All Ages,All,10,81590,7.5 (UR),TRUE,(3.4 - 15.6),3.4,15.6
27001,Aitkin,2005-2009,Melanoma,All Ages,Male,14,41510,20.9,FALSE,(10.7 - 38.6),10.7,38.6
27001,Aitkin,2010-2014,Colorectal,All Ages,Male,23,40618,28.5,FALSE,(17.8 - 46.2),17.8,46.2
27001,Aitkin,2015-2019,Liver and bile duct,All Ages,Male,15,40060,16.6,FALSE,(9.3 - 31.8),9.3,31.8
27001,Aitkin,2005-2009,Thyroid,All Ages,Female,5,40080,19.2 (UR),TRUE,(5.6 - 44.9),5.6,44.9
27001,Aitkin,2015-2019,Lung and bronchus,All Ages,All,140,79171,78,FALSE,(64.8 - 94.3),64.8,94.3
27001,Aitkin,2015-2019,All cancer types combined,All Ages,Male,436,40060,509.1,FALSE,(456.3 - 568.2),456.3,568.2
27001,Aitkin,2005-2009,Leukemia,All Ages,Female,13,40080,27.2,FALSE,(12.4 - 51.5),12.4,51.5
27001,Aitkin,2010-2014,Chronic lymphocytic leukemia,All Ages,Male,6,40618,7.1 (UR),TRUE,(2.6 - 20.2),2.6,20.2
27001,Aitkin,2005-2009,Bladder,All Ages,All,42,81590,27.5,FALSE,(19.7 - 38.5),19.7,38.5
27001,Aitkin,2005-2009,Liver and bile duct,All Ages,All,2,81590,1.4 (UR),TRUE,(0.2 - 7.3),0.2,7.3
27001,Aitkin,2015-2019,Lung and bronchus,All Ages,Male,72,40060,75.5,FALSE,(58.5 - 98.9),58.5,98.9
27001,Aitkin,2005-2009,Melanoma,All Ages,All,24,81590,17.3,FALSE,(10.5 - 27.7),10.5,27.7
27001,Aitkin,2005-2009,Colorectal,All Ages,All,69,81590,49.3,FALSE,(37.5 - 64.3),37.5,64.3
27001,Aitkin,2005-2009,All cancer types combined,All Ages,Female,297,40080,439.3,FALSE,(384.7 - 500.6),384.7,500.6
27001,Aitkin,2015-2019,Non-Hodgkin lymphoma,All Ages,Female,18,39111,21,FALSE,(11.4 - 38.8),11.4,38.8
27001,Aitkin,2005-2009,Larynx,All Ages,All,6,81590,4.2 (UR),TRUE,(1.4 - 11.0),1.4,11
27001,Aitkin,2015-2019,Kidney,All Ages,All,23,79171,17.2,FALSE,(9.2 - 29.8),9.2,29.8
27001,Aitkin,2010-2014,Oral and pharyngeal,All Ages,Male,19,40618,21.3,FALSE,(12.7 - 37.2),12.7,37.2
27001,Aitkin,2010-2014,Esophagus,All Ages,Male,5,40618,8.6 (UR),TRUE,(2.0 - 25.1),2,25.1
27001,Aitkin,2005-2009,Non-Hodgkin lymphoma,All Ages,Female,18,40080,29.5,FALSE,(16.0 - 51.0),16,51
27001,Aitkin,2015-2019,Mesothelioma,All Ages,Male,1,40060,1.0 (UR),TRUE,(0.0 - 13.3),0,13.3
27001,Aitkin,2010-2014,Esophagus,All Ages,Female,0,39519,null (UR),TRUE, ,null,null
27001,Aitkin,2005-2009,Colorectal,All Ages,Male,42,41510,60.9,FALSE,(42.9 - 85.6),42.9,85.6
27001,Aitkin,2005-2009,Pancreas,All Ages,All,14,81590,9.5,FALSE,(5.0 - 17.7),5,17.7
27001,Aitkin,2010-2014,Breast,All Ages,Female,79,39519,106.5,FALSE,(81.8 - 138.2),81.8,138.2
27001,Aitkin,2005-2009,Thyroid,All Ages,Male,2,41510,3.5 (UR),TRUE,(0.4 - 15.7),0.4,15.7
27001,Aitkin,2010-2014,Thyroid,All Ages,All,5,80137,3.2 (UR),TRUE,(1.0 - 10.0),1,10
27001,Aitkin,2010-2014,Bladder,All Ages,Female,11,39519,16,FALSE,(6.8 - 34.2),6.8,34.2
27001,Aitkin,2010-2014,Acute myeloid leukemia,All Ages,All,9,80137,5.4 (UR),TRUE,(2.4 - 12.6),2.4,12.6
27001,Aitkin,2010-2014,Oral and pharyngeal,All Ages,Female,6,39519,9.0 (UR),TRUE,(2.5 - 25.2),2.5,25.2
27001,Aitkin,2015-2019,Bladder,All Ages,All,35,79171,19.6,FALSE,(13.2 - 29.7),13.2,29.7
27001,Aitkin,2005-2009,Oral and pharyngeal,All Ages,Male,20,41510,33.1,FALSE,(19.3 - 54.2),19.3,54.2
27001,Aitkin,2010-2014,Acute myeloid leukemia,All Ages,Male,4,40618,4.5 (UR),TRUE,(1.2 - 16.9),1.2,16.9
27001,Aitkin,2015-2019,Breast,All Ages,Female,79,39111,108,FALSE,(81.2 - 142.4),81.2,142.4
27001,Aitkin,2015-2019,Thyroid,All Ages,Male,2,40060,1.7 (UR),TRUE,(0.2 - 14.0),0.2,14
27001,Aitkin,2015-2019,Melanoma,All Ages,Female,10,39111,18.6 (UR),TRUE,(6.7 - 41.1),6.7,41.1
27001,Aitkin,2010-2014,Acute myeloid leukemia,All Ages,Female,5,39519,6.4 (UR),TRUE,(1.9 - 20.1),1.9,20.1
27001,Aitkin,2010-2014,Chronic lymphocytic leukemia,All Ages,Female,6,39519,6.7 (UR),TRUE,(2.4 - 20.0),2.4,20
27001,Aitkin,2015-2019,Oral and pharyngeal,All Ages,All,33,79171,21.2,FALSE,(13.8 - 32.6),13.8,32.6
27001,Aitkin,2015-2019,Bladder,All Ages,Female,5,39111,5.3 (UR),TRUE,(1.7 - 18.6),1.7,18.6
27001,Aitkin,2010-2014,Melanoma,All Ages,All,16,80137,14.7,FALSE,(7.7 - 26.1),7.7,26.1
27003,Anoka,2005-2009,All cancer types combined,All Ages,All,7157,1626249,504.8,FALSE,(492.7 - 517.1),492.7,517.1
27003,Anoka,2010-2014,Brain and other nervous system,All Ages,Male,58,840322,7.3,FALSE,(5.5 - 9.6),5.5,9.6
27003,Anoka,2010-2014,Thyroid,All Ages,All,246,1681377,13.7,FALSE,(12.0 - 15.6),12,15.6
27003,Anoka,2010-2014,Colorectal,All Ages,All,665,1681377,41.4,FALSE,(38.2 - 44.8),38.2,44.8
27003,Anoka,2005-2009,Lung and bronchus,All Ages,Male,472,813608,78.2,FALSE,(70.8 - 86.1),70.8,86.1
27003,Anoka,2005-2009,Bladder,All Ages,Female,93,812641,13.4,FALSE,(10.7 - 16.4),10.7,16.4
27003,Anoka,2010-2014,Leukemia,All Ages,All,269,1681377,16.6,FALSE,(14.6 - 18.7),14.6,18.7
27003,Anoka,2010-2014,Kidney,All Ages,Male,216,840322,26.3,FALSE,(22.7 - 30.3),22.7,30.3
27003,Anoka,2015-2019,Larynx,All Ages,Female,12,875211,1,FALSE,(0.5 - 1.8),0.5,1.8
27003,Anoka,2015-2019,Acute myeloid leukemia,All Ages,Male,59,876056,6.7,FALSE,(5.0 - 8.7),5,8.7
27003,Anoka,2015-2019,Kidney,All Ages,All,381,1751267,19,FALSE,(17.1 - 21.1),17.1,21.1
27003,Anoka,2010-2014,Melanoma,All Ages,Female,235,841055,26.9,FALSE,(23.5 - 30.7),23.5,30.7
27003,Anoka,2010-2014,All cancer types combined,All Ages,Male,4157,840322,535.6,FALSE,(518.3 - 553.3),518.3,553.3
27003,Anoka,2015-2019,Mesothelioma,All Ages,Female,5,875211,0.5 (UR),TRUE,(0.1 - 1.2),0.1,1.2
27003,Anoka,2010-2014,Bladder,All Ages,All,401,1681377,25.8,FALSE,(23.2 - 28.5),23.2,28.5
27003,Anoka,2010-2014,All cancer types combined,All Ages,All,8182,1681377,482.6,FALSE,(471.8 - 493.6),471.8,493.6
27003,Anoka,2015-2019,All cancer types combined,All Ages,Male,4798,876056,513,FALSE,(497.9 - 528.4),497.9,528.4
27003,Anoka,2015-2019,Leukemia,All Ages,Female,150,875211,14.9,FALSE,(12.6 - 17.6),12.6,17.6
27003,Anoka,2015-2019,Bladder,All Ages,All,446,1751267,23.5,FALSE,(21.3 - 25.9),21.3,25.9
27003,Anoka,2015-2019,Colorectal,All Ages,All,691,1751267,35.6,FALSE,(32.9 - 38.4),32.9,38.4
27003,Anoka,2005-2009,Oral and pharyngeal,All Ages,Male,110,813608,16.9,FALSE,(13.6 - 20.6),13.6,20.6
27003,Anoka,2015-2019,Kidney,All Ages,Female,143,875211,13.8,FALSE,(11.6 - 16.3),11.6,16.3
27003,Anoka,2015-2019,Oral and pharyngeal,All Ages,All,271,1751267,13,FALSE,(11.5 - 14.8),11.5,14.8
27003,Anoka,2010-2014,Lung and bronchus,All Ages,Male,562,840322,77.2,FALSE,(70.6 - 84.3),70.6,84.3
27003,Anoka,2005-2009,Leukemia,All Ages,All,223,1626249,17.2,FALSE,(14.9 - 19.7),14.9,19.7
27003,Anoka,2005-2009,Mesothelioma,All Ages,Male,14,813608,2.6,FALSE,(1.3 - 4.5),1.3,4.5
27003,Anoka,2005-2009,Kidney,All Ages,Male,179,813608,25.2,FALSE,(21.3 - 29.5),21.3,29.5
27003,Anoka,2015-2019,Esophagus,All Ages,All,111,1751267,5.5,FALSE,(4.5 - 6.6),4.5,6.6
27003,Anoka,2010-2014,Chronic lymphocytic leukemia,All Ages,All,103,1681377,6.2,FALSE,(5.0 - 7.6),5,7.6
27003,Anoka,2015-2019,Thyroid,All Ages,All,247,1751267,13.8,FALSE,(12.1 - 15.6),12.1,15.6
27003,Anoka,2015-2019,Brain and other nervous system,All Ages,Female,57,875211,6.2,FALSE,(4.7 - 8.1),4.7,8.1
27003,Anoka,2005-2009,Mesothelioma,All Ages,All,21,1626249,1.7,FALSE,(1.0 - 2.5),1,2.5
27003,Anoka,2005-2009,Melanoma,All Ages,Female,169,812641,20.5,FALSE,(17.5 - 24.0),17.5,24
27003,Anoka,2005-2009,Acute myeloid leukemia,All Ages,Male,27,813608,5.4,FALSE,(3.4 - 8.0),3.4,8
27003,Anoka,2005-2009,Esophagus,All Ages,All,73,1626249,5.3,FALSE,(4.1 - 6.8),4.1,6.8
27003,Anoka,2010-2014,Breast,All Ages,Female,1171,841055,126.3,FALSE,(119.0 - 134.0),119,134
27003,Anoka,2015-2019,Liver and bile duct,All Ages,Male,127,876056,13.6,FALSE,(11.2 - 16.3),11.2,16.3
27003,Anoka,2005-2009,Mesothelioma,All Ages,Female,7,812641,1.0 (UR),TRUE,(0.4 - 2.0),0.4,2
27003,Anoka,2015-2019,Chronic lymphocytic leukemia,All Ages,All,144,1751267,7.2,FALSE,(6.1 - 8.6),6.1,8.6
27003,Anoka,2010-2014,Acute myeloid leukemia,All Ages,All,76,1681377,4.6,FALSE,(3.6 - 5.9),3.6,5.9
27003,Anoka,2015-2019,Esophagus,All Ages,Male,88,876056,9.3,FALSE,(7.4 - 11.6),7.4,11.6
27003,Anoka,2010-2014,Melanoma,All Ages,All,469,1681377,27.1,FALSE,(24.6 - 29.7),24.6,29.7
27003,Anoka,2010-2014,Mesothelioma,All Ages,Male,17,840322,2.5,FALSE,(1.4 - 4.1),1.4,4.1
27003,Anoka,2015-2019,Breast,All Ages,Female,1383,875211,134.4,FALSE,(127.2 - 141.9),127.2,141.9
27003,Anoka,2015-2019,Melanoma,All Ages,Male,342,876056,37.6,FALSE,(33.5 - 42.0),33.5,42
27003,Anoka,2005-2009,Brain and other nervous system,All Ages,Female,41,812641,5.1,FALSE,(3.6 - 6.9),3.6,6.9
27003,Anoka,2005-2009,Chronic lymphocytic leukemia,All Ages,Female,38,812641,5.1,FALSE,(3.6 - 7.1),3.6,7.1
27003,Anoka,2010-2014,Esophagus,All Ages,All,87,1681377,5.3,FALSE,(4.2 - 6.6),4.2,6.6
27003,Anoka,2015-2019,Pancreas,All Ages,Male,144,876056,16.1,FALSE,(13.4 - 19.1),13.4,19.1
27003,Anoka,2015-2019,Colorectal,All Ages,Female,342,875211,33.9,FALSE,(30.3 - 37.8),30.3,37.8
27003,Anoka,2005-2009,Non-Hodgkin lymphoma,All Ages,All,326,1626249,24.3,FALSE,(21.6 - 27.2),21.6,27.2
27003,Anoka,2015-2019,Larynx,All Ages,All,61,1751267,2.9,FALSE,(2.2 - 3.7),2.2,3.7
27003,Anoka,2010-2014,Leukemia,All Ages,Female,103,841055,12,FALSE,(9.7 - 14.6),9.7,14.6
27003,Anoka,2005-2009,Esophagus,All Ages,Male,63,813608,9.8,FALSE,(7.4 - 12.7),7.4,12.7
27003,Anoka,2015-2019,Non-Hodgkin lymphoma,All Ages,Male,243,876056,26.8,FALSE,(23.4 - 30.6),23.4,30.6
27003,Anoka,2005-2009,Esophagus,All Ages,Female,10,812641,1.5 (UR),TRUE,(0.7 - 2.7),0.7,2.7
27003,Anoka,2015-2019,Oral and pharyngeal,All Ages,Female,87,875211,8.7,FALSE,(6.9 - 10.8),6.9,10.8
27003,Anoka,2005-2009,Chronic lymphocytic leukemia,All Ages,Male,71,813608,13,FALSE,(9.9 - 16.8),9.9,16.8
27003,Anoka,2010-2014,Melanoma,All Ages,Male,234,840322,28.5,FALSE,(24.7 - 32.6),24.7,32.6
27003,Anoka,2005-2009,Liver and bile duct,All Ages,Female,24,812641,3.5,FALSE,(2.2 - 5.2),2.2,5.2
27003,Anoka,2010-2014,Non-Hodgkin lymphoma,All Ages,All,417,1681377,25.8,FALSE,(23.3 - 28.5),23.3,28.5
