"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
2021,"OR","Oregon","Malheur","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,6.7,8.9,31693,41045,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-117.6031915 43.1886252)"
2021,"AR","Arkansas","Stone","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",12.1,NA,NA,10.4,13.8,12481,5137,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.1404819 35.8570011)"
2021,"NE","Nebraska","Hitchcock","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.2,NA,NA,4.5,6,2586,31087,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-101.044217 40.1768964)"
2021,"NY","New York","Livingston","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,NA,NA,5.3,7.1,61578,36051,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-77.778463 42.7290418)"
2021,"CT","Connecticut","Litchfield","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.6,NA,NA,4,5.4,185000,9005,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-73.2354042 41.7918833)"
2021,"NC","North Carolina","Bertie","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.9,NA,NA,6,7.8,17505,37015,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.9623641 36.0590432)"
2021,"IL","Illinois","Pulaski","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9,NA,NA,7.9,10.2,5065,17153,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.1277549 37.2156152)"
2021,"CA","California","Ventura","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,NA,NA,4.7,6.3,839784,6111,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-119.1331453 34.3587477)"
2021,"LA","Louisiana","Claiborne","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10,NA,NA,8.8,11.2,14038,22027,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.9897278 32.8271597)"
2021,"OR","Oregon","Lincoln","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,4.7,6.3,50862,41041,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-123.9112121 44.6410607)"
2021,"CO","Colorado","Yuma","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.6,6.1,9941,8125,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-102.4216491 40.0007703)"
2021,"KY","Kentucky","Hancock","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.5,7.3,9064,21091,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.7927612 37.8433252)"
2021,"GA","Georgia","Ware","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6,7.8,36033,13299,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.4215072 31.050881)"
2021,"MD","Maryland","Kent","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.4,NA,NA,6.4,8.5,19270,24029,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-76.1259867 39.2412793)"
2021,"IA","Iowa","Boone","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,NA,NA,5.3,7.1,26723,19015,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.938603 42.038642)"
2021,"KY","Kentucky","Wayne","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,6.5,8.6,19540,21231,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.8265896 36.8007715)"
2021,"GA","Georgia","Lumpkin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,4.9,6.5,34278,13187,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-83.9989251 34.5681403)"
2021,"AR","Arkansas","Franklin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.4,NA,NA,6.5,8.4,17173,5047,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.8876647 35.5085579)"
2021,"IN","Indiana","Scott","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,6.7,8.9,24355,18143,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.7518981 38.6794309)"
2021,"IL","Illinois","Bond","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.1,6.8,16596,17005,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.4365916 38.885924)"
2021,"OK","Oklahoma","Craig","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.3,8,14115,40035,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.2015531 36.7638896)"
2021,"NJ","New Jersey","Salem","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.7,6.3,65046,34033,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-75.3573559 39.5738282)"
2021,"IL","Illinois","Ogle","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.1,NA,NA,6.1,8.2,51449,17141,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.3201764 42.041884)"
2021,"KS","Kansas","Chautauqua","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,5.9,7.6,3395,20019,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.2453962 37.1542592)"
2021,"OH","Ohio","Allen","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,6.7,8.7,101670,39003,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.1061032 40.7716274)"
2021,"MT","Montana","Teton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,6.7,9,6269,30099,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-112.2817249 47.8190352)"
2021,"MO","Missouri","Pemiscot","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,6.6,8.5,15236,29155,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.7859419 36.2099162)"
2021,"OH","Ohio","Pickaway","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.3,NA,NA,5.5,7.2,59333,39129,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-83.0528267 39.648947)"
2021,"OH","Ohio","Lucas","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.5,7.1,429191,39095,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-83.4689033 41.6823213)"
2021,"MT","Montana","Broadwater","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.7,6.2,7288,30007,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-111.4978728 46.3298486)"
2021,"MN","Minnesota","Lake","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5,NA,NA,4.4,5.8,10986,27075,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.4117038 47.5171114)"
2021,"OR","Oregon","Wasco","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,5,6.5,26726,41065,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-121.1650693 45.1645359)"
2021,"ME","Maine","Cumberland","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,NA,NA,5.3,7,305231,23005,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-70.3303753 43.8083479)"
2021,"IA","Iowa","Jackson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.6,6.1,19368,19097,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.5745819 42.1642256)"
2021,"KY","Kentucky","Calloway","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,5.7,7.4,37560,21035,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.2740857 36.6209783)"
2021,"KS","Kansas","Decatur","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.3,NA,NA,8,10.8,2751,20039,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.4597084 39.783542)"
2021,"KY","Kentucky","Shelby","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.7,NA,NA,5.8,7.8,48461,21211,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.2282471 38.2390111)"
2021,"IA","Iowa","Scott","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.7,NA,NA,4.9,6.7,174170,19163,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.6222889 41.6420791)"
2021,"GA","Georgia","Lee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.3,NA,NA,4.6,6.1,33411,13177,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.1466814 31.8184185)"
2021,"IA","Iowa","Delaware","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.1,NA,NA,4.3,5.8,17510,19055,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.3667667 42.4729373)"
2021,"IA","Iowa","Black Hawk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.2,NA,NA,4.5,5.9,130368,19013,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.3076003 42.4711317)"
2021,"OK","Oklahoma","Texas","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,NA,NA,6,7.8,20865,40139,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-101.4838549 36.7463169)"
2021,"KS","Kansas","Linn","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.3,6.7,9747,20107,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.8449321 38.2165494)"
2021,"NC","North Carolina","Columbus","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.8,NA,NA,7.7,10,50092,37047,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-78.6393077 34.2616017)"
2021,"KY","Kentucky","Graves","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,5.8,7.7,36615,21083,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.6498974 36.7233435)"
2021,"MN","Minnesota","Isanti","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,NA,NA,5.3,7.1,41906,27059,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.2963388 45.5624313)"
2021,"IA","Iowa","Adams","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,6.6,9,3641,19003,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.6969059 41.0216555)"
2021,"AL","Alabama","Coffee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.3,8.4,54174,1031,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.9896022 31.402258)"
2021,"OR","Oregon","Marion","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.4,NA,NA,5.5,7.3,347119,41047,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-122.5762602 44.9008984)"
2021,"MS","Mississippi","Claiborne","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.8,NA,NA,6.8,8.8,8908,28021,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.9154239 31.9728096)"
2021,"LA","Louisiana","St. Helena","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.2,NA,NA,8,10.5,10912,22091,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.7083074 30.8225386)"
2021,"NE","Nebraska","Custer","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,6.7,9,10460,31041,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.7268662 41.3938927)"
2021,"GA","Georgia","Coffee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6,7.8,43386,13069,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.8449401 31.5492452)"
2021,"IL","Illinois","DeKalb","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,NA,NA,4.4,5.9,100414,17037,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.768991 41.8946125)"
2021,"OH","Ohio","Van Wert","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,6.9,9.1,28732,39161,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.5857751 40.8555203)"
2021,"KY","Kentucky","McLean","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.2,6.9,9100,21149,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.2655972 37.5267075)"
2021,"MN","Minnesota","Freeborn","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,7,9.3,30749,27047,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.3502887 43.6742019)"
2021,"GA","Georgia","Lanier","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.4,NA,NA,6.5,8.4,9907,13173,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-83.0631635 31.0381973)"
2021,"OK","Oklahoma","Dewey","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.2,9.5,4417,40043,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.014385 35.9779598)"
2021,"OH","Ohio","Pike","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.6,NA,NA,6.6,8.7,27089,39131,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-83.0529107 39.0713413)"
2021,"MO","Missouri","Warren","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5,6.5,36518,29219,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.1593065 38.761902)"
2021,"MA","Massachusetts","Nantucket","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.5,NA,NA,3.8,5.2,14491,25019,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-70.1021635 41.2933918)"
2021,"MO","Missouri","Buchanan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.3,NA,NA,5.5,7.2,83853,29021,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.8081728 39.6603695)"
2021,"NJ","New Jersey","Hunterdon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.2,NA,NA,3.6,5,129924,34019,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-74.9119695 40.5652832)"
2021,"KY","Kentucky","Oldham","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.9,NA,NA,4.2,5.7,68685,21185,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.4561499 38.4001274)"
2021,"OK","Oklahoma","Greer","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,6,7.5,5487,40055,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-99.5529675 34.9338533)"
2021,"AL","Alabama","Lawrence","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.4,9.6,33090,1079,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.3218651 34.529776)"
2021,"IA","Iowa","Audubon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,6.7,9.1,5635,19009,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.9043119 41.679178)"
2021,"MN","Minnesota","Wilkin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.3,NA,NA,4.6,6.1,6395,27167,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.476657 46.3623354)"
2021,"MO","Missouri","Bollinger","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.3,NA,NA,8.1,10.5,10556,29017,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.0246452 37.3184272)"
2021,"NJ","New Jersey","Bergen","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.2,NA,NA,3.6,4.8,953819,34003,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-74.0747272 40.9596985)"
2021,"OK","Oklahoma","Jackson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.3,6.9,24777,40065,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-99.4122347 34.5940059)"
2021,"OK","Oklahoma","Major","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.1,6.9,7668,40093,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-98.5420147 36.3131189)"
2021,"AZ","Arizona","Navajo","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.3,8,108147,4017,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-110.3210248 35.3907852)"
2021,"CA","California","Marin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.9,NA,NA,5,6.9,260206,6041,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-122.7463958 38.0513667)"
2021,"GA","Georgia","Talbot","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.8,NA,NA,8.6,11.2,5742,13263,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.5300288 32.7046026)"
2021,"IN","Indiana","Clay","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,4.9,6.5,26410,18021,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.1158582 39.3939279)"
2021,"NC","North Carolina","Forsyth","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,NA,NA,5.7,7.5,385523,37067,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-80.2569608 36.1324661)"
2021,"MI","Michigan","Iosco","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.4,NA,NA,9.1,12,25369,26069,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-83.3801412 44.3869118)"
