"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Latitude","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocatioin"
2018,"AL","Alabama","Mobile","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.8,NA,NA,8.2,9.5,413757,30.78657016,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.20658862 30.78657016)"
2018,"AL","Alabama","Mobile","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.7,NA,NA,7.2,8.3,413757,30.78657016,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.20658862 30.78657016)"
2018,"AL","Alabama","Monroe","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.1,NA,NA,10.4,11.9,21067,31.57086205,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.36533405 31.57086205)"
2018,"AL","Alabama","Monroe","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.5,NA,NA,8,9,21067,31.57086205,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.36533405 31.57086205)"
2018,"AL","Alabama","Montgomery","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,7.4,8.7,225763,32.22034164,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.20804808 32.22034164)"
2018,"AL","Alabama","Montgomery","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.4,NA,NA,6.8,8,225763,32.22034164,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.20804808 32.22034164)"
2018,"AL","Alabama","Morgan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.8,NA,NA,8,9.6,119089,34.4534685,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.85332071 34.4534685)"
2018,"AL","Alabama","Morgan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.2,NA,NA,6.6,7.9,119089,34.4534685,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.85332071 34.4534685)"
2018,"AL","Alabama","Perry","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.8,NA,NA,11,12.6,9140,32.63868928,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.29439436 32.63868928)"
2018,"AL","Alabama","Perry","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",9.7,NA,NA,9.1,10.4,9140,32.63868928,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.29439436 32.63868928)"
2018,"AL","Alabama","Pickens","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.1,NA,NA,9.3,10.8,19938,33.28043578,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.08874093 33.28043578)"
2018,"AL","Alabama","Pickens","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.2,NA,NA,7.6,8.7,19938,33.28043578,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.08874093 33.28043578)"
2018,"AL","Alabama","Pike","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.6,NA,NA,7.1,8.2,33338,31.80252217,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.94116812 31.80252217)"
2018,"AL","Alabama","Pike","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.8,NA,NA,7.2,8.3,33338,31.80252217,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.94116812 31.80252217)"
2018,"AL","Alabama","Randolph","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.1,NA,NA,9.2,11,22725,33.29367147,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.45907232 33.29367147)"
2018,"AL","Alabama","Randolph","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.7,NA,NA,7.1,8.3,22725,33.29367147,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.45907232 33.29367147)"
2018,"AL","Alabama","Russell","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.6,8.9,57781,32.28842421,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.18445744 32.28842421)"
2018,"AL","Alabama","Russell","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.6,NA,NA,7,8.1,57781,32.28842421,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.18445744 32.28842421)"
2018,"AL","Alabama","St. Clair","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.6,9.2,88690,33.71565784,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.3149495 33.71565784)"
2018,"AL","Alabama","St. Clair","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.5,7.8,88690,33.71565784,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.3149495 33.71565784)"
2018,"AL","Alabama","Shelby","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,NA,NA,5.9,7.3,215707,33.26422221,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.66104603 33.26422221)"
2018,"AL","Alabama","Shelby","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.3,6.5,215707,33.26422221,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.66104603 33.26422221)"
2018,"AL","Alabama","Sumter","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.3,NA,NA,8.6,10,12691,32.58923369,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.1995063 32.58923369)"
2018,"AL","Alabama","Sumter","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.1,NA,NA,7.5,8.8,12691,32.58923369,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.1995063 32.58923369)"
2018,"AL","Alabama","Talladega","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.8,NA,NA,9.1,10.6,79828,33.38016157,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.16578887 33.38016157)"
2018,"AL","Alabama","Talladega","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.1,NA,NA,7.6,8.7,79828,33.38016157,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.16578887 33.38016157)"
2018,"AL","Alabama","Tallapoosa","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.4,NA,NA,9.5,11.3,40497,32.86282332,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.79743161 32.86282332)"
2018,"AL","Alabama","Tallapoosa","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.8,NA,NA,7.1,8.5,40497,32.86282332,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.79743161 32.86282332)"
2018,"AL","Alabama","Tuscaloosa","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.5,NA,NA,6,7,208911,33.28961016,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.52507429 33.28961016)"
2018,"AL","Alabama","Tuscaloosa","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6.2,7.3,208911,33.28961016,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.52507429 33.28961016)"
2018,"AL","Alabama","Walker","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.2,NA,NA,9.3,11.3,63711,33.80308206,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.29738289 33.80308206)"
2018,"AL","Alabama","Walker","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.1,NA,NA,7.4,8.9,63711,33.80308206,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.29738289 33.80308206)"
2018,"AL","Alabama","Washington","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.4,NA,NA,9.7,11.2,16378,31.40764298,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.20779087 31.40764298)"
2018,"AL","Alabama","Washington","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.2,NA,NA,7.7,8.8,16378,31.40764298,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.20779087 31.40764298)"
2018,"AL","Alabama","Wilcox","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.2,NA,NA,10.4,12.1,10627,31.98925616,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.30801913 31.98925616)"
2018,"AL","Alabama","Wilcox","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.8,NA,NA,8.2,9.4,10627,31.98925616,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.30801913 31.98925616)"
2018,"AL","Alabama","Winston","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11,NA,NA,9.9,12.2,23660,34.14919919,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.37360952 34.14919919)"
2018,"AL","Alabama","Winston","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.2,NA,NA,7.4,9,23660,34.14919919,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.37360952 34.14919919)"
2018,"AK","Alaska","Aleutians East","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.3,NA,NA,5.9,6.7,3515,55.35903757,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-161.979848 55.35903757)"
2018,"AK","Alaska","Aleutians East","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,7,7.9,3515,55.35903757,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-161.979848 55.35903757)"
2018,"AK","Alaska","Aleutians West","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.3,NA,NA,5,5.6,5723,52.8107872,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-107.825461 52.8107872)"
2018,"AK","Alaska","Aleutians West","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,6.3,7.2,5723,52.8107872,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-107.825461 52.8107872)"
2018,"AK","Alaska","Anchorage","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,NA,NA,4.7,5.6,291538,61.1504589,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-149.1141071 61.1504589)"
2018,"AK","Alaska","Anchorage","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,5,5.9,291538,61.1504589,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-149.1141071 61.1504589)"
2018,"AK","Alaska","Bethel","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.1,NA,NA,8.4,9.9,18216,60.91560276,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-159.8247503 60.91560276)"
2018,"AK","Alaska","Bethel","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",10.5,NA,NA,9.7,11.3,18216,60.91560276,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-159.8247503 60.91560276)"
2018,"AK","Alaska","Bristol Bay","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.8,7.9,877,58.74223433,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-156.701884 58.74223433)"
2018,"AK","Alaska","Bristol Bay","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6.2,7,877,58.74223433,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-156.701884 58.74223433)"
2018,"AK","Alaska","Denali","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,NA,NA,5.6,6.8,2059,63.67350143,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-150.0088291 63.67350143)"
2018,"AK","Alaska","Denali","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.7,6.8,2059,63.67350143,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-150.0088291 63.67350143)"
2018,"AK","Alaska","Dillingham","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.7,9,5000,59.79999618,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-158.2125392 59.79999618)"
2018,"AK","Alaska","Dillingham","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.9,NA,NA,8.2,9.6,5000,59.79999618,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-158.2125392 59.79999618)"
2018,"AK","Alaska","Fairbanks North Star","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.8,NA,NA,4.4,5.3,98971,64.80852672,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-146.5624138 64.80852672)"
2018,"AK","Alaska","Fairbanks North Star","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5.1,6.1,98971,64.80852672,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-146.5624138 64.80852672)"
2018,"AK","Alaska","Haines","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,6.7,8.2,2474,59.11448538,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-135.5007934 59.11448538)"
2018,"AK","Alaska","Haines","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,5,5.9,2474,59.11448538,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-135.5007934 59.11448538)"
2018,"AK","Alaska","Hoonah-Angoon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.7,NA,NA,9,10.4,2151,58.18652895,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-135.3290871 58.18652895)"
2018,"AK","Alaska","Hoonah-Angoon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.7,7.6,2151,58.18652895,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-135.3290871 58.18652895)"
2018,"AK","Alaska","Juneau","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,NA,NA,5.1,6,32113,58.45102839,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-134.1828501 58.45102839)"
2018,"AK","Alaska","Juneau","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.3,NA,NA,4.9,5.7,32113,58.45102839,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-134.1828501 58.45102839)"
2018,"AK","Alaska","Kenai Peninsula","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.4,NA,NA,6.7,8.1,58533,60.25818708,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-151.5665895 60.25818708)"
2018,"AK","Alaska","Kenai Peninsula","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.6,6.7,58533,60.25818708,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-151.5665895 60.25818708)"
2018,"AK","Alaska","Ketchikan Gateway","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.8,NA,NA,6.3,7.4,13918,55.58863162,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-130.9352394 55.58863162)"
2018,"AK","Alaska","Ketchikan Gateway","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.6,6.5,13918,55.58863162,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-130.9352394 55.58863162)"
2018,"AK","Alaska","Kodiak Island","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.3,NA,NA,5,5.7,13345,57.66814491,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-153.7816117 57.66814491)"
2018,"AK","Alaska","Kodiak Island","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5.2,6,13345,57.66814491,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-153.7816117 57.66814491)"
2018,"AK","Alaska","Kusilvak","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.7,NA,NA,9.8,11.6,8303,62.1574671,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-163.3831265 62.1574671)"
2018,"AK","Alaska","Kusilvak","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",13.2,NA,NA,12.2,14.2,8303,62.1574671,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-163.3831265 62.1574671)"
2018,"AK","Alaska","Lake and Peninsula","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.6,NA,NA,8,9.3,1587,58.63644251,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-156.1898946 58.63644251)"
2018,"AK","Alaska","Lake and Peninsula","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.8,NA,NA,8.2,9.4,1587,58.63644251,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-156.1898946 58.63644251)"
2018,"AK","Alaska","Matanuska-Susitna","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.9,NA,NA,5.4,6.5,107610,62.3154278,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-149.5702635 62.3154278)"
2018,"AK","Alaska","Matanuska-Susitna","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.3,6.4,107610,62.3154278,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-149.5702635 62.3154278)"
2018,"AK","Alaska","Nome","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.5,8.8,10008,64.91045824,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-164.0327478 64.91045824)"
2018,"AK","Alaska","Nome","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",9.5,NA,NA,8.8,10.2,10008,64.91045824,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-164.0327478 64.91045824)"
2018,"AK","Alaska","North Slope","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.5,NA,NA,6.1,7.1,9872,69.3117884,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-153.4445902 69.3117884)"
